band_idx,TCEP_INTENSITY_MM_3H,band_label
3,8.81062030075188,35-90
3,8.271473463687151,35-90
3,6.930891238670695,35-90
0,18.789244186046513,0-15
0,27.765625,0-15
0,27.418181818181818,0-15
0,26.743,0-15
0,23.720982142857142,0-15
0,22.969436813186814,0-15
0,20.992990654205606,0-15
0,18.954545454545453,0-15
0,26.943097014925375,0-15
0,34.80798192771084,0-15
0,26.222883597883598,0-15
0,28.130141388174806,0-15
0,26.617224880382775,0-15
0,20.824166666666667,0-15
0,26.047916666666666,0-15
0,26.42296511627907,0-15
0,27.45429104477612,0-15
0,23.93875,0-15
0,24.769901315789475,0-15
0,24.26392326732673,0-15
0,23.104970326409497,0-15
0,20.439836448598133,0-15
0,17.8890503875969,0-15
0,20.22208969465649,0-15
0,21.353084415584416,0-15
0,26.869791666666668,0-15
0,23.257025193798448,0-15
0,19.911585365853657,0-15
0,19.084921524663677,0-15
0,15.80078125,0-15
1,21.027027027027028,15-25
1,32.098958333333336,15-25
1,23.6566091954023,15-25
1,14.580357142857142,15-25
0,13.240384615384615,0-15
0,16.38330078125,0-15
0,18.87950288184438,0-15
0,16.838541666666668,0-15
0,15.015681818181818,0-15
0,17.28814713896458,0-15
0,14.61556603773585,0-15
0,12.578367875647668,0-15
0,11.188524590163935,0-15
0,10.19625,0-15
0,12.28298611111111,0-15
0,14.6875,0-15
0,15.225106837606837,0-15
0,17.945198836081474,0-15
0,15.068014705882353,0-15
0,11.860142299107142,0-15
0,11.092045454545454,0-15
0,14.285631918819188,0-15
0,15.422403381642512,0-15
0,14.833096590909092,0-15
0,11.417617565698478,0-15
0,10.976124043367347,0-15
0,11.425923864648263,0-15
0,9.478620218579234,0-15
0,10.867205215419501,0-15
0,11.6091875,0-15
0,11.441244834710744,0-15
0,11.609116899618806,0-15
0,9.97215092402464,0-15
0,14.628114951768488,0-15
0,11.36383572567783,0-15
0,11.445240295748613,0-15
0,10.154885912698413,0-15
1,10.66859756097561,15-25
1,9.030591334894613,15-25
1,10.000753012048193,15-25
1,10.906006944444444,15-25
1,12.00919742593492,15-25
1,10.749558903365907,15-25
1,9.088476464697045,15-25
1,8.290690463065049,15-25
1,8.239546263345195,15-25
1,8.093102636534839,15-25
1,8.806620553359684,15-25
1,10.49801987327189,15-25
1,10.069189342403629,15-25
1,9.464027595269382,15-25
1,24.30597014925373,15-25
1,27.1872009569378,15-25
1,33.84914772727273,15-25
1,30.280414438502675,15-25
1,24.774072438162545,15-25
1,24.85361842105263,15-25
1,31.608474576271185,15-25
1,30.14745145631068,15-25
1,32.233333333333334,15-25
1,33.12595177664975,15-25
1,28.056465517241378,15-25
1,22.6328125,15-25
1,19.90988372093023,15-25
2,11.274553571428571,25-35
2,11.095766129032258,25-35
2,13.014508928571429,25-35
2,10.06,25-35
3,10.9375,35-90
0,14.134803921568627,0-15
0,13.128787878787879,0-15
0,12.455985915492958,0-15
0,13.203804347826088,0-15
0,13.16722972972973,0-15
0,14.605541237113401,0-15
0,15.952338129496402,0-15
0,19.021161417322833,0-15
0,14.621350364963504,0-15
0,15.38831426056338,0-15
