band_idx,TCEP_INTENSITY_MM_3H,band_label
0,10.886705685618729,0-10
0,10.784527972027972,0-10
1,13.020553691275168,10-15
1,17.832142857142856,10-15
1,19.870928338762216,10-15
1,26.97982804232804,10-15
1,25.40683962264151,10-15
1,25.08835341365462,10-15
1,20.300369198312236,10-15
1,18.949104774535808,10-15
1,18.44301470588235,10-15
1,18.53519230769231,10-15
1,20.681164383561644,10-15
1,25.443398876404494,10-15
1,21.64903846153846,10-15
1,20.143398876404493,10-15
1,24.15216121495327,10-15
1,18.395550847457628,10-15
1,16.439683406113538,10-15
1,14.36963383838384,10-15
1,13.787715517241379,10-15
1,13.647245762711865,10-15
1,18.40234375,10-15
1,14.363805970149254,10-15
1,18.991131756756758,10-15
1,14.174055232558139,10-15
1,12.760110294117647,10-15
1,15.357923497267759,10-15
1,18.58467741935484,10-15
1,17.50097438752784,10-15
1,18.438403925619834,10-15
1,15.066993464052288,10-15
1,17.102318548387096,10-15
1,13.439252336448599,10-15
1,13.324762658227849,10-15
1,11.285300925925926,10-15
1,12.203467153284672,10-15
0,17.53654970760234,0-10
0,16.51277372262774,0-10
0,22.14450354609929,0-10
0,17.3042652027027,0-10
0,22.966191066997517,0-10
0,19.036417322834644,0-10
0,18.937841530054644,0-10
0,20.383928571428573,0-10
0,21.348456790123457,0-10
0,20.942722371967655,0-10
0,17.048780487804876,0-10
0,14.610576923076923,0-10
0,16.548824376199615,0-10
0,17.733792184724688,0-10
0,17.682070707070707,0-10
0,17.2662353515625,0-10
0,18.47466960352423,0-10
0,21.693422165820643,0-10
0,21.005520833333332,0-10
0,25.32001155624037,0-10
0,30.513960040983605,0-10
0,27.487849650349652,0-10
0,26.90594894026975,0-10
0,28.69690966719493,0-10
0,23.821927966101693,0-10
0,26.230274442538594,0-10
0,20.026308139534883,0-10
0,24.83068181818182,0-10
1,21.748792918454935,10-15
1,20.30018028846154,10-15
1,17.97486888111888,10-15
1,17.898482658959537,10-15
1,26.13886404293381,10-15
1,25.981639105058367,10-15
1,21.272796352583587,10-15
1,23.582604895104897,10-15
1,24.47276688453159,10-15
1,24.476831896551722,10-15
1,23.128804347826087,10-15
1,23.548365122615802,10-15
1,33.59505988023952,10-15
1,27.01531690140845,10-15
1,27.692179144385026,10-15
1,22.628972457627118,10-15
1,22.705592105263158,10-15
1,18.74866310160428,10-15
1,18.53171921921922,10-15
1,18.430064308681672,10-15
1,16.821090047393366,10-15
1,15.78216463414634,10-15
2,15.532352941176471,15-20
2,15.534040178571429,15-20
2,12.328125,15-20
2,12.814012096774194,15-20
2,13.139232673267326,15-20
2,15.875272331154685,15-20
2,18.780720338983052,15-20
2,20.80308219178082,15-20
2,15.94420731707317,15-20
2,13.17028175313059,15-20
2,20.17229381443299,15-20
2,28.779555314533624,15-20
2,18.029827459618208,15-20
2,20.388507326007325,15-20
2,17.921364985163205,15-20
2,22.259794776119403,15-20
2,17.073467230443974,15-20
2,17.257188967136152,15-20
2,18.27546875,15-20
2,18.224240780911064,15-20
2,14.768973214285714,15-20
2,17.727998065764023,15-20
2,15.075258875739644,15-20
2,14.81942246835443,15-20
2,11.222146739130435,15-20
2,12.805042613636363,15-20
2,12.131161971830986,15-20
2,12.010104790419161,15-20
2,13.377435064935066,15-20
2,14.686194029850746,15-20
2,13.13353737113402,15-20
2,11.6725,15-20
2,12.642556179775282,15-20
2,11.0625,15-20
2,12.205487804878048,15-20
2,11.872760586319218,15-20
2,11.978150406504065,15-20
2,17.207521645021647,15-20
3,14.048034934497817,20-90
3,13.214268642447419,20-90
3,11.485611510791367,20-90
3,11.66328125,20-90
3,10.625,20-90
3,14.007352941176471,20-90
3,17.041977611940297,20-90
3,16.3910472972973,20-90
3,33.944962686567166,20-90
3,25.366935483870968,20-90
3,26.345833333333335,20-90
3,25.889344262295083,20-90
3,28.095982142857142,20-90
3,28.060119047619047,20-90
3,26.02912621359223,20-90
3,22.65432098765432,20-90
3,26.595703125,20-90
3,24.211771844660195,20-90
3,31.394301470588236,20-90
3,24.091203703703705,20-90
3,20.868119266055047,20-90
3,19.285887096774193,20-90
3,22.882342896174862,20-90
3,19.14245810055866,20-90
3,20.092777777777776,20-90
3,22.220574817518248,20-90
3,20.864527027027027,20-90
3,20.180491990846683,20-90
3,18.81419939577039,20-90
3,19.46410891089109,20-90
3,29.8371335504886,20-90
3,19.436141304347824,20-90
3,16.57780612244898,20-90
3,21.16796875,20-90
3,14.416666666666666,20-90
3,12.5,20-90
1,15.851545553145336,10-15
1,19.254425965665234,10-15
1,15.656640625,10-15
1,27.104269801980198,10-15
1,26.623703319502074,10-15
1,19.567905405405405,10-15
1,16.82373046875,10-15
1,17.107539164490863,10-15
1,27.3055,10-15
1,24.773688663282574,10-15
1,16.954315476190477,10-15
1,19.320397603485837,10-15
1,19.94465746421268,10-15
1,15.182611731843576,10-15
1,16.283065352697097,10-15
1,19.31955295138889,10-15
1,23.625751001335114,10-15
1,17.616522366522368,10-15
1,16.78398722627737,10-15
1,20.692230273752013,10-15
2,20.293229166666666,15-20
2,15.018596986817325,15-20
2,18.58728448275862,15-20
2,20.527041547277936,15-20
2,20.45561224489796,15-20
2,19.5032981530343,15-20
2,17.989732142857143,15-20
2,23.91287251655629,15-20
2,24.648516414141415,15-20
2,17.855013550135503,15-20
2,15.82522681451613,15-20
1,26.958095114345113,10-15
1,21.53672178988327,10-15
1,22.115827338129495,10-15
1,18.965530303030302,10-15
1,17.124801901743265,10-15
1,24.86324692442882,10-15
1,19.254302800466743,10-15
1,18.777721433400945,10-15
1,19.11712527154236,10-15
1,16.92487083811711,10-15
1,21.814050099206348,10-15
1,23.222929936305732,10-15
1,18.011772727272728,10-15
1,18.52605459057072,10-15
1,19.072825492341355,10-15
1,18.16509433962264,10-15
1,19.773556644880173,10-15
1,24.069187973484848,10-15
2,31.783065749235472,15-20
2,29.590625,15-20
2,28.87009385665529,15-20
2,31.917567567567566,15-20
2,31.610998650472336,15-20
2,33.57340604026846,15-20
2,30.91267523364486,15-20
2,35.353740706319705,15-20
3,35.73342939481268,20-90
3,35.10072815533981,20-90
2,21.32109247135843,15-20
2,20.887900801603205,15-20
2,21.53880033557047,15-20
2,18.284250585480095,15-20
2,16.447041984732824,15-20
2,21.442587209302324,15-20
2,23.093695462478184,15-20
2,24.454976851851853,15-20
2,21.980002133105803,15-20
2,24.151687116564418,15-20
2,26.064728826151562,15-20
2,24.629252246469832,15-20
2,23.70520421607378,15-20
2,26.003794642857144,15-20
2,28.33601573676681,15-20
3,24.767453294001967,20-90
1,12.372007978723405,10-15
1,22.903169014084508,10-15
1,22.669921875,10-15
1,22.258928571428573,10-15
1,22.023611111111112,10-15
1,15.551829268292684,10-15
1,22.545272435897434,10-15
1,18.28590425531915,10-15
3,40.16934167573449,20-90
3,34.362985436893204,20-90
3,38.008651551312646,20-90
3,33.7602534562212,20-90
3,23.72096893491124,20-90
3,27.90946261682243,20-90
3,20.920650470219435,20-90
3,20.001815352697097,20-90
3,19.466093117408906,20-90
3,18.064410480349345,20-90
3,17.812130177514792,20-90
3,17.698958333333334,20-90
3,19.770833333333332,20-90
3,19.605324074074073,20-90
3,20.55595238095238,20-90
3,23.10838963963964,20-90
3,21.70277777777778,20-90
3,14.729166666666666,20-90
3,13.46875,20-90
3,16.65681818181818,20-90
3,15.25,20-90
3,10.40625,20-90
3,11.97531512605042,20-90
3,13.250610181311018,20-90
3,13.654328478964402,20-90
3,12.788877369668246,20-90
3,11.628504672897197,20-90
3,10.949909927942354,20-90
3,10.910994983277591,20-90
3,10.586758760107816,20-90
3,10.1042321802935,20-90
3,9.464823468328142,20-90
3,7.344832920792079,20-90
3,6.460631388415673,20-90
3,6.2667038992688875,20-90
3,23.44527896995708,20-90
3,20.945497047244096,20-90
3,20.228854790419163,20-90
3,19.20374449339207,20-90
3,17.14407894736842,20-90
3,18.59306768558952,20-90
3,21.1187106918239,20-90
3,20.31024774774775,20-90
3,17.109979281767956,20-90
3,17.69991534988713,20-90
3,16.9434963099631,20-90
3,21.030563186813186,20-90
3,22.532873376623378,20-90
3,20.422199170124482,20-90
3,17.556768558951966,20-90
3,19.47048611111111,20-90
3,17.137051569506728,20-90
3,18.077488687782804,20-90
3,19.060897435897434,20-90
3,22.705193014705884,20-90
3,20.00998711340206,20-90
3,25.688925855513308,20-90
3,24.832608695652173,20-90
1,15.571428571428571,10-15
1,13.40625,10-15
1,22.441761363636363,10-15
1,22.06625,10-15
1,23.35996835443038,10-15
1,17.089699074074073,10-15
1,25.450114678899084,10-15
1,18.405691964285715,10-15
1,17.344594594594593,10-15
1,16.06326219512195,10-15
1,18.35883620689655,10-15
1,24.49274193548387,10-15
1,17.90688775510204,10-15
1,25.58765243902439,10-15
1,25.451593137254903,10-15
1,26.315262430939228,10-15
1,29.593489583333334,10-15
1,30.15892857142857,10-15
1,31.850776627218934,10-15
1,34.05247641509434,10-15
1,26.018050541516246,10-15
2,26.738690476190477,15-20
2,26.32767857142857,15-20
2,22.94627192982456,15-20
2,25.203125,15-20
2,24.200581395348838,15-20
2,22.142723880597014,15-20
2,23.184311224489797,15-20
2,24.322331460674157,15-20
2,18.917008196721312,15-20
2,11.801136363636363,15-20
2,18.215625,15-20
2,19.208333333333332,15-20
2,19.426136363636363,15-20
2,17.666666666666668,15-20
0,14.945385906040269,0-10
0,17.524764150943398,0-10
0,18.243589743589745,0-10
0,14.975390625,0-10
0,15.813577586206897,0-10
0,16.631489071038253,0-10
0,15.125943396226415,0-10
0,14.256544502617801,0-10
0,19.6625,0-10
0,29.164583333333333,0-10
0,26.87929184549356,0-10
0,20.549729567307693,0-10
0,15.948627596439168,0-10
0,19.40163590604027,0-10
1,15.65967039800995,10-15
1,14.492857142857142,10-15
1,14.799278846153847,10-15
1,17.997115384615384,10-15
1,18.3106884057971,10-15
1,15.04247572815534,10-15
1,16.77859778597786,10-15
1,25.181883640552996,10-15
1,17.210394126738795,10-15
1,16.898547094188377,10-15
1,15.738729508196721,10-15
1,14.193433544303797,10-15
1,16.427083333333332,10-15
1,14.445833333333333,10-15
1,13.8625,10-15
1,16.658333333333335,10-15
3,27.85075081168831,20-90
3,30.420112781954888,20-90
3,29.716216216216218,20-90
3,26.56494498777506,20-90
3,19.8375,20-90
3,24.565777153558052,20-90
3,23.062744140625,20-90
3,20.116276290630974,20-90
3,20.393382352941178,20-90
0,15.73657066993464,0-10
0,17.398576732673266,0-10
0,19.158254468980022,0-10
0,18.36415963161934,0-10
0,20.351826540755468,0-10
0,21.971644059869035,0-10
0,18.91529187817259,0-10
1,19.52047608303249,10-15
1,20.12244602929838,10-15
1,25.124313186813186,10-15
1,22.950884685784015,10-15
1,20.1582470251212,10-15
1,21.105213567839197,10-15
1,21.825659761634505,10-15
1,15.00297619047619,10-15
1,14.845358224016145,10-15
1,14.252647503782148,10-15
1,17.741015625,10-15
2,17.745486609277858,15-20
2,16.369189279359432,15-20
2,20.546228213507625,15-20
2,16.56990595611285,15-20
2,14.38576881134133,15-20
2,14.92958984375,15-20
2,17.831791338582676,15-20
2,19.304523424878838,15-20
2,20.90796326754386,15-20
2,22.68581989247312,15-20
2,25.246186440677967,15-20
2,25.852900552486187,15-20
2,23.734455958549223,15-20
2,18.678234011627907,15-20
2,24.2578125,15-20
2,22.41431623931624,15-20
2,19.302808544303797,15-20
2,20.161582073434126,15-20
2,26.168055555555554,15-20
2,30.740461275626423,15-20
2,22.305263157894736,15-20
2,18.699932795698924,15-20
2,16.71973339160839,15-20
2,19.56611473880597,15-20
2,16.168545751633985,15-20
2,13.832952949438202,15-20
2,14.710674157303371,15-20
2,16.52298321048321,15-20
2,16.126136363636363,15-20
2,16.01705575702629,15-20
3,18.852464476021314,20-90
3,20.97098976109215,20-90
3,22.258245114006513,20-90
3,20.43395008605852,20-90
3,22.880332341269842,20-90
3,18.07521186440678,20-90
3,18.954879679144383,20-90
3,20.361172566371682,20-90
3,26.4097533632287,20-90
3,20.36527489626556,20-90
3,20.128154205607476,20-90
3,23.12579257246377,20-90
3,24.907464212678935,20-90
3,20.81676912568306,20-90
3,22.88762886597938,20-90
3,21.043162532637076,20-90
3,31.38889705882353,20-90
3,33.04702508004269,20-90
3,34.37998071979435,20-90
3,31.637654958677686,20-90
3,24.23629471228616,20-90
3,22.87931818181818,20-90
3,23.411333333333335,20-90
3,19.677487080103358,20-90
3,20.884114583333332,20-90
3,20.71950171821306,20-90
3,20.46912560096154,20-90
3,18.50009150805271,20-90
3,17.730528004667445,20-90
3,18.135663841807908,20-90
3,18.53136419001218,20-90
3,16.121707060063226,20-90
3,19.45648060548723,20-90
3,20.829890167364017,20-90
3,17.056350401606426,20-90
3,13.333836659663865,20-90
3,13.511165577342048,20-90
3,13.504567736185383,20-90
3,12.036337209302326,20-90
3,11.389423076923077,20-90
3,12.663352272727273,20-90
3,11.330357142857142,20-90
0,19.046378504672898,0-10
0,23.436656829679595,0-10
1,17.586358921161825,10-15
1,14.84789364640884,10-15
1,15.732861247947454,10-15
1,17.215780542986426,10-15
1,18.890210843373495,10-15
1,17.842434687953556,10-15
1,20.792758369723437,10-15
1,17.2353195164076,10-15
1,16.8163056206089,10-15
1,16.577694489465156,10-15
1,21.654426559356136,10-15
1,17.98836436170213,10-15
1,20.293802145411203,10-15
1,17.17531838316722,10-15
1,17.694698354661792,10-15
1,17.938921651221566,10-15
1,21.22494807892004,10-15
1,21.207270408163264,10-15
1,20.68698575949367,10-15
1,19.581100757134536,10-15
1,20.390391254315304,10-15
2,19.402130325814536,15-20
2,20.397527910685806,15-20
2,16.125863657300783,15-20
2,16.80936745169082,15-20
2,17.480480919003114,15-20
2,15.08181330472103,15-20
2,18.252995867768593,15-20
2,16.15083440308087,15-20
2,17.335777126099707,15-20
2,19.652157738095237,15-20
2,16.32774758454106,15-20
3,14.812368421052632,20-90
3,16.00012729124236,20-90
3,15.198827292110874,20-90
3,15.104828042328043,20-90
3,12.182017543859649,20-90
3,14.935216894977168,20-90
3,15.87828947368421,20-90
3,12.038742690058479,20-90
3,11.510702054794521,20-90
3,12.588709677419354,20-90
3,17.586436170212767,20-90
3,12.7625,20-90
3,16.790348101265824,20-90
3,18.215528350515463,20-90
3,18.793621700879765,20-90
3,20.585652591170824,20-90
3,21.600574712643677,20-90
1,17.3718671679198,10-15
1,22.078672787979965,10-15
1,21.6015625,10-15
1,20.33490296803653,10-15
1,17.846695933456562,10-15
1,16.870322245322246,10-15
1,16.17739218328841,10-15
1,14.370412844036696,10-15
1,14.108757062146893,10-15
1,13.921768707482993,10-15
1,13.708434466019417,10-15
1,18.70404884318766,10-15
1,20.110208816705338,10-15
1,20.295349604221634,10-15
1,17.8125,10-15
1,20.47701367781155,10-15
1,18.099022004889974,10-15
1,19.399534383954155,10-15
1,18.704545454545453,10-15
1,18.08232142857143,10-15
1,17.717565597667637,10-15
1,20.1002277904328,10-15
1,22.685258438818565,10-15
1,23.937122736418512,10-15
1,24.678460099750623,10-15
1,26.225777511961724,10-15
1,29.31347874720358,10-15
1,30.309778382581648,10-15
1,27.862741712707184,10-15
1,19.176763367463025,10-15
1,18.366303733031675,10-15
1,20.674153166421206,10-15
1,16.072653429602887,10-15
1,17.193773674242426,10-15
1,21.4391771019678,10-15
1,23.41180203045685,10-15
1,19.218220338983052,10-15
1,14.88214491916859,10-15
1,17.290671641791043,10-15
1,17.20966958211856,10-15
1,18.972549288061337,10-15
2,17.321864820846905,15-20
2,21.653287914691944,15-20
2,22.998812038014783,15-20
2,17.419105800214822,15-20
2,15.393716276978417,15-20
2,17.134256827731093,15-20
2,14.368975105932204,15-20
2,16.376742160278745,15-20
2,14.153433767643865,15-20
2,19.313309935205183,15-20
2,24.595040675844807,15-20
2,20.665030991735538,15-20
2,19.783359375,15-20
2,20.689658555729984,15-20
2,18.553038990825687,15-20
2,17.198458395245172,15-20
2,17.50380648330059,15-20
2,19.924932975871315,15-20
2,17.722699814126393,15-20
2,22.682585995085994,15-20
2,21.72070572569907,15-20
2,24.893606870229007,15-20
2,25.830064402810304,15-20
2,24.621886973180075,15-20
2,21.02036252354049,15-20
2,29.625,15-20
2,22.68442118226601,15-20
2,21.577096394984327,15-20
2,25.53858612804878,15-20
2,35.8999343832021,15-20
2,36.327586206896555,15-20
2,29.298277243589745,15-20
2,25.430193942614242,15-20
2,37.0485564304462,15-20
3,31.59633590462833,20-90
3,25.391502276176023,20-90
3,24.077781371280725,20-90
3,25.98164749661705,20-90
3,27.67081151832461,20-90
3,20.667310996563575,20-90
3,24.065936106983656,20-90
3,32.08029935275081,20-90
3,29.636463844797177,20-90
3,27.099295407098122,20-90
3,20.00718215158924,20-90
3,14.984465317919074,20-90
3,18.253482972136222,20-90
3,22.598913043478262,20-90
3,27.99468085106383,20-90
3,24.12231968810916,20-90
3,21.94558359621451,20-90
3,20.96991131756757,20-90
3,22.20015105740181,20-90
3,20.14072516025641,20-90
3,24.235881542699726,20-90
3,20.65003681885125,20-90
3,24.041191562143673,20-90
3,24.406086044071355,20-90
3,23.636904761904763,20-90
3,16.606629392971247,20-90
3,19.17738726790451,20-90
3,20.523593304843306,20-90
3,22.72566300129366,20-90
3,20.638419335705812,20-90
3,25.18270131086142,20-90
3,21.26818502824859,20-90
3,16.072544642857142,20-90
3,13.119047619047619,20-90
1,14.408207343412528,10-15
1,13.345125,10-15
1,12.893207644628099,10-15
1,14.519047619047619,10-15
1,19.086273923444978,10-15
2,20.389750608272507,15-20
2,27.39360465116279,15-20
2,21.359166666666667,15-20
2,17.790783898305083,15-20
2,18.18537621359223,15-20
2,15.225506756756756,15-20
2,13.819886363636364,15-20
2,13.506313131313131,15-20
2,17.728442513368982,15-20
2,16.032213656387665,15-20
2,24.83205882352941,15-20
2,21.907276995305164,15-20
2,21.694834183673468,15-20
2,26.883261494252874,15-20
2,24.720833333333335,15-20
2,25.48146551724138,15-20
2,27.253004807692307,15-20
2,32.73139880952381,15-20
2,29.00924556213018,15-20
2,27.10703125,15-20
2,27.57598039215686,15-20
2,25.960164835164836,15-20
2,22.79,15-20
2,26.147935779816514,15-20
3,25.98228346456693,20-90
3,19.699048913043477,20-90
3,25.74882445141066,20-90
3,26.194575471698112,20-90
3,25.55307334710744,20-90
3,22.439166666666665,20-90
3,21.798972602739727,20-90
3,20.141915137614678,20-90
3,20.31515330188679,20-90
3,17.17487582781457,20-90
1,14.04326923076923,10-15
1,21.675,10-15
1,21.38157894736842,10-15
1,22.563276397515526,10-15
1,23.422238372093023,10-15
1,24.011642156862745,10-15
1,19.23,10-15
1,13.081395348837209,10-15
1,12.763480392156863,10-15
1,25.90990990990991,10-15
1,24.215635738831615,10-15
1,25.971242331288344,10-15
1,24.536458333333332,10-15
1,22.440448113207548,10-15
1,14.989285714285714,10-15
1,12.756009615384615,10-15
1,11.777272727272727,10-15
1,18.628024193548388,10-15
1,18.542424242424243,10-15
1,25.28262578616352,10-15
1,30.331173780487806,10-15
1,27.468545751633986,10-15
1,26.678703703703704,10-15
1,21.36306179775281,10-15
1,15.759046052631579,10-15
1,16.096153846153847,10-15
1,20.29894578313253,10-15
1,31.476632882882882,10-15
1,23.99160447761194,10-15
1,16.48704769736842,10-15
1,10.785763888888889,10-15
1,11.443055555555556,10-15
1,11.979984894259818,10-15
1,10.858221476510067,10-15
1,17.114448051948052,10-15
1,20.305443548387096,10-15
1,23.21794871794872,10-15
1,17.6175,10-15
1,24.572415865384617,10-15
2,35.510416666666664,15-20
2,22.25,15-20
2,22.598958333333332,15-20
2,20.645833333333332,15-20
2,19.7375,15-20
2,25.560185185185187,15-20
2,16.71875,15-20
2,20.484375,15-20
2,21.82857142857143,15-20
2,16.1875,15-20
2,28.57642326732673,15-20
2,22.186449579831933,15-20
2,21.58266129032258,15-20
2,27.6756993006993,15-20
2,25.706172199170126,15-20
2,19.53125,15-20
2,23.292456896551723,15-20
2,22.339631782945737,15-20
2,23.61092032967033,15-20
2,29.2590625,15-20
2,22.69013888888889,15-20
2,19.676174496644297,15-20
2,16.94472789115646,15-20
2,20.546677215189874,15-20
2,20.9839527027027,15-20
2,25.44655172413793,15-20
2,26.212267801857585,15-20
2,23.9375,15-20
2,30.906048387096774,15-20
2,12.875,15-20
2,17.131944444444443,15-20
2,19.515,15-20
2,24.69921875,15-20
2,22.81875,15-20
2,27.354166666666668,15-20
2,23.562855113636363,15-20
2,30.32262569832402,15-20
2,17.840686274509803,15-20
2,21.461890243902438,15-20
2,19.427083333333332,15-20
2,25.912587412587413,15-20
2,21.601190476190474,15-20
2,21.382267441860463,15-20
2,20.6953125,15-20
2,20.499342105263157,15-20
2,28.515744274809162,15-20
2,22.209651898734176,15-20
2,19.57433712121212,15-20
2,20.431477864583332,15-20
2,22.62008426966292,15-20
2,21.037352071005916,15-20
2,23.65040106951872,15-20
2,27.836693548387096,15-20
2,22.595394736842106,15-20
2,22.10508849557522,15-20
2,20.3868006993007,15-20
2,19.52254464285714,15-20
2,20.66849315068493,15-20
2,19.104991007194243,15-20
2,19.342147435897434,15-20
2,20.350352112676056,15-20
2,20.080078125,15-20
2,23.479166666666668,15-20
2,19.09659090909091,15-20
2,24.28125,15-20
2,18.817018072289155,15-20
2,21.708333333333332,15-20
2,24.265625,15-20
2,22.41385135135135,15-20
3,19.319196428571427,20-90
3,26.6875,20-90
2,26.72201236263736,15-20
2,18.00390625,15-20
2,24.8996875,15-20
2,28.788815789473684,15-20
2,29.230579096045197,15-20
3,20.597450657894736,20-90
3,22.292079207920793,20-90
3,31.931,20-90
3,25.347136699507388,20-90
3,22.940671031096564,20-90
3,29.726576576576576,20-90
3,37.54142775229358,20-90
3,32.54546766743649,20-90
3,34.488913525498894,20-90
3,30.814544392523363,20-90
3,27.588770604395606,20-90
3,24.86680711610487,20-90
3,19.49342105263158,20-90
3,35.01455965909091,20-90
3,37.5585,20-90
3,26.011737089201876,20-90
3,24.174465240641712,20-90
3,21.046474358974358,20-90
3,18.778044871794872,20-90
3,20.303571428571427,20-90
3,23.875886524822697,20-90
3,20.001602564102566,20-90
3,22.584558823529413,20-90
3,19.56996587030717,20-90
3,20.235119047619047,20-90
3,21.792763157894736,20-90
3,14.5,20-90
2,19.59110267034991,15-20
2,16.762294144556268,15-20
2,16.22780944625407,15-20
2,14.016904945904173,15-20
2,15.834424083769633,15-20
2,17.31040862290862,15-20
2,18.638379007238882,15-20
2,18.081488228699552,15-20
2,19.449048913043477,15-20
2,18.744053398058252,15-20
2,18.008563167259787,15-20
2,16.64812030075188,15-20
2,14.817891600454029,15-20
2,17.485210341805434,15-20
2,17.568478697749196,15-20
2,16.898962093862817,15-20
2,21.34439689490446,15-20
1,22.174912761714854,10-15
1,17.100778546712803,10-15
1,16.45014263485477,10-15
1,19.104896061269148,10-15
1,17.651732882502113,10-15
1,18.676232569721115,10-15
1,15.62964135021097,10-15
1,15.042666547277937,10-15
1,16.29619796091759,10-15
1,13.282557034220533,10-15
1,12.979301948051948,10-15
2,15.738196594427244,15-20
2,15.774718397997496,15-20
2,14.931923522595596,15-20
2,15.134567238912732,15-20
2,15.405722891566265,15-20
2,21.417821158690177,15-20
2,18.862639275766018,15-20
2,16.414909638554217,15-20
2,27.166385135135137,15-20
2,27.696751644736842,15-20
2,24.18894389438944,15-20
2,20.48964968152866,15-20
2,26.125236742424242,15-20
2,24.818845177664976,15-20
2,19.10079479768786,15-20
2,19.156650641025642,15-20
3,16.773389570552148,20-90
3,19.353211009174313,20-90
3,15.127696078431372,20-90
3,15.671490147783251,20-90
3,15.360785953177258,20-90
3,19.793080357142856,20-90
3,23.136824324324323,20-90
3,23.40296052631579,20-90
3,17.575969827586206,20-90
3,22.50707831325301,20-90
3,19.433174224343677,20-90
3,18.802939497716896,20-90
3,21.606517509727627,20-90
3,21.441281138790035,20-90
3,21.93140756302521,20-90
3,22.618303571428573,20-90
3,23.265408320493066,20-90
3,27.912619047619046,20-90
3,20.607902298850576,20-90
3,19.046978935698448,20-90
3,27.229556074766354,20-90
3,26.045867983367984,20-90
3,24.9265587529976,20-90
3,23.224158653846153,20-90
3,26.36534090909091,20-90
3,22.347727272727273,20-90
3,30.090839460784313,20-90
2,20.035051546391752,15-20
2,20.768300248138956,15-20
2,17.553353658536587,15-20
2,13.93671875,15-20
2,22.967912946428573,15-20
2,22.28420928030303,15-20
2,24.720408163265308,15-20
2,29.90869140625,15-20
2,44.248391544117645,15-20
3,36.10161713286713,20-90
3,27.821981424148607,20-90
3,41.29552023121387,20-90
3,38.19786995515695,20-90
3,36.705550098231825,20-90
3,27.315988372093024,20-90
3,25.356672932330827,20-90
3,37.785174418604655,20-90
3,28.513649425287355,20-90
3,29.203496042216358,20-90
3,31.48374760994264,20-90
3,32.54044117647059,20-90
3,28.263851351351352,20-90
3,25.25109649122807,20-90
1,21.960844861660078,10-15
1,22.176588479809975,10-15
2,31.9998504784689,15-20
2,36.32069458896982,15-20
2,31.86962451861361,15-20
2,25.83403667054715,15-20
2,31.52561020710059,15-20
2,27.193334651898734,15-20
2,22.228571428571428,15-20
2,27.696601941747574,15-20
2,41.77648305084746,15-20
2,42.297916666666666,15-20
2,40.52127659574468,15-20
2,21.569651741293534,15-20
2,32.74802412645591,15-20
2,35.31857798165137,15-20
2,26.362850467289718,15-20
2,26.90692060085837,15-20
2,30.14565404475043,15-20
2,35.54072445561139,15-20
2,30.107912844036697,15-20
2,29.015463917525775,15-20
2,33.55192120622568,15-20
2,33.71831597222222,15-20
3,25.191074723247233,20-90
3,26.31648936170213,20-90
3,27.402264201500536,20-90
3,25.2920443101712,20-90
3,20.25212947189097,20-90
3,25.20775334075724,20-90
3,28.3516731016731,20-90
3,32.42031001589825,20-90
3,30.96104206500956,20-90
3,25.344555412371133,20-90
3,23.13154761904762,20-90
3,23.032041139240505,20-90
3,24.797846889952154,20-90
3,23.661312849162012,20-90
3,23.783112582781456,20-90
3,24.04644097222222,20-90
3,24.108987603305785,20-90
3,22.898364485981308,20-90
3,24.171296296296298,20-90
3,20.66304347826087,20-90
3,20.402173913043477,20-90
3,24.001358695652176,20-90
3,25.248161764705884,20-90
3,26.519622093023255,20-90
1,15.138290229885058,10-15
1,27.38991935483871,10-15
1,21.6515625,10-15
1,13.436865482233502,10-15
1,15.240885416666666,10-15
1,19.103744939271255,10-15
1,16.093080357142856,10-15
1,18.756493506493506,10-15
1,12.549867021276595,10-15
1,13.1866703539823,10-15
1,16.038780120481928,10-15
1,14.474804305283758,10-15
1,16.04771371769384,10-15
1,18.44424715909091,10-15
1,13.711260330578513,10-15
1,18.409298780487806,10-15
1,13.668113425925926,10-15
1,16.13375,10-15
1,15.113925970873787,10-15
1,13.689917794970986,10-15
1,19.393013100436683,10-15
1,21.192236842105263,10-15
1,15.321703296703296,10-15
1,17.18126199616123,10-15
1,22.291035353535353,10-15
1,21.193935257410295,10-15
1,17.91857459379616,10-15
1,19.98223570190641,10-15
1,15.865535248041775,10-15
1,21.63898916967509,10-15
1,21.508057491289197,10-15
1,14.87746062992126,10-15
1,13.93349358974359,10-15
1,16.585427989130434,10-15
1,14.878359120521173,10-15
1,15.682520325203251,10-15
1,16.691216002530044,10-15
1,16.170547096317282,10-15
1,15.157321162444113,10-15
1,13.708608850457782,10-15
1,14.658795646067416,10-15
1,20.763088474025974,10-15
1,20.242838541666668,10-15
1,19.477701005025125,10-15
1,20.84666313559322,10-15
1,19.54586038961039,10-15
1,14.804748694516972,10-15
1,13.227966101694916,10-15
1,16.786448598130843,10-15
1,22.81534090909091,10-15
1,21.10216739367503,10-15
1,18.860553963705826,10-15
1,19.60229566094854,10-15
2,19.495568783068784,15-20
2,18.371064567769476,15-20
2,19.1674352433281,15-20
2,22.161933557868952,15-20
2,21.907930513595165,15-20
2,20.476347708894878,15-20
2,20.069809549356222,15-20
2,18.002511481056256,15-20
2,17.192379182156134,15-20
