SID,TIME,YEAR,BASIN,TC_LAT,TC_LON_360,GRID_LAT,GRID_LON,PRECIP_3H_MM,PRECIP_MMHR,IS_INTERPOLATED_TIMESTEP,ROW
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,186.65001,0.375,0.125,False,2669466
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,187.75,0.5,0.16666667,False,2669477
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,187.85,0.75,0.25,False,2669478
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,187.95,0.6875,0.22916667,False,2669479
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.05,0.625,0.20833333,False,2669480
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.15001,0.9375,0.3125,False,2669481
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.25,1.1875,0.39583334,False,2669482
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.35,1.75,0.5833333,False,2669483
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.45,1.8125,0.6041667,False,2669484
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.55,3.6875,1.2291666,False,2669485
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.65001,3.75,1.25,False,2669486
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.75,3.4375,1.1458334,False,2669487
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.85,3.3125,1.1041666,False,2669488
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,188.95,4.0,1.3333334,False,2669489
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.05,4.0,1.3333334,False,2669490
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.15001,4.125,1.375,False,2669491
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.25,4.1875,1.3958334,False,2669492
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.35,4.75,1.5833334,False,2669493
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.45,4.25,1.4166666,False,2669494
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.55,4.3125,1.4375,False,2669495
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.65001,4.625,1.5416666,False,2669496
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.75,4.625,1.5416666,False,2669497
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.85,4.75,1.5833334,False,2669498
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,189.95,5.8125,1.9375,False,2669499
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.05,6.5,2.1666667,False,2669500
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.15001,5.8125,1.9375,False,2669501
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.25,6.375,2.125,False,2669502
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.35,6.1875,2.0625,False,2669503
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.45,6.5625,2.1875,False,2669504
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.55,5.6875,1.8958334,False,2669505
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.65001,5.1875,1.7291666,False,2669506
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.75,4.75,1.5833334,False,2669507
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.85,4.8125,1.6041666,False,2669508
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,190.95,4.375,1.4583334,False,2669509
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.05,4.0625,1.3541666,False,2669510
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.15001,4.125,1.375,False,2669511
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.25,4.3125,1.4375,False,2669512
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.35,4.25,1.4166666,False,2669513
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.45,2.8125,0.9375,False,2669514
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.55,3.0,1.0,False,2669515
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.65001,2.3125,0.7708333,False,2669516
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.75,2.5,0.8333333,False,2669517
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.85,2.625,0.875,False,2669518
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,191.95,2.8125,0.9375,False,2669519
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.05,3.25,1.0833334,False,2669520
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.15001,6.25,2.0833333,False,2669521
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.25,5.6875,1.8958334,False,2669522
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.35,4.25,1.4166666,False,2669523
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.45,4.6875,1.5625,False,2669524
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.55,3.0625,1.0208334,False,2669525
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.65001,2.5625,0.8541667,False,2669526
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.75,2.1875,0.7291667,False,2669527
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.85,1.9375,0.6458333,False,2669528
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,192.95,1.4375,0.47916666,False,2669529
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.05,1.1875,0.39583334,False,2669530
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.15001,2.6875,0.8958333,False,2669531
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.25,2.625,0.875,False,2669532
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.35,2.9375,0.9791667,False,2669533
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.45,5.0625,1.6875,False,2669534
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.55,5.0625,1.6875,False,2669535
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.65001,5.0625,1.6875,False,2669536
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.75,5.0625,1.6875,False,2669537
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.85,4.9375,1.6458334,False,2669538
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,193.95,4.25,1.4166666,False,2669539
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.05,4.5,1.5,False,2669540
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.15001,4.25,1.4166666,False,2669541
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.25,4.375,1.4583334,False,2669542
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.35,5.125,1.7083334,False,2669543
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.45,4.5,1.5,False,2669544
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.55,4.625,1.5416666,False,2669545
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.65001,4.5,1.5,False,2669546
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.75,4.1875,1.3958334,False,2669547
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.85,4.875,1.625,False,2669548
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,194.95,4.6875,1.5625,False,2669549
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.05,5.3125,1.7708334,False,2669550
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.15001,4.6875,1.5625,False,2669551
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.25,3.9375,1.3125,False,2669552
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.35,3.125,1.0416666,False,2669553
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.45,3.0625,1.0208334,False,2669554
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.55,1.0625,0.35416666,False,2669555
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.65001,0.875,0.29166666,False,2669556
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.75,1.0,0.33333334,False,2669557
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.85,0.5625,0.1875,False,2669558
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,195.95,0.4375,0.14583333,False,2669559
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.850001,196.05,0.4375,0.14583333,False,2669560
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,185.65001,0.3125,0.104166664,False,2673056
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,185.75,0.4375,0.14583333,False,2673057
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,185.85,0.3125,0.104166664,False,2673058
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,186.15001,0.3125,0.104166664,False,2673061
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,186.65001,0.4375,0.14583333,False,2673066
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,186.75,1.0625,0.35416666,False,2673067
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,187.15001,0.5625,0.1875,False,2673071
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,187.75,0.4375,0.14583333,False,2673077
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,187.85,0.3125,0.104166664,False,2673078
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,187.95,0.3125,0.104166664,False,2673079
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.05,0.4375,0.14583333,False,2673080
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.15001,0.5625,0.1875,False,2673081
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.25,0.75,0.25,False,2673082
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.35,1.25,0.41666666,False,2673083
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.45,1.8125,0.6041667,False,2673084
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.55,3.3125,1.1041666,False,2673085
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.65001,2.9375,0.9791667,False,2673086
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.75,3.6875,1.2291666,False,2673087
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.85,3.1875,1.0625,False,2673088
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,188.95,3.5,1.1666666,False,2673089
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.05,3.5625,1.1875,False,2673090
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.15001,3.9375,1.3125,False,2673091
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.25,4.0,1.3333334,False,2673092
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.35,4.125,1.375,False,2673093
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.45,3.8125,1.2708334,False,2673094
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.55,3.9375,1.3125,False,2673095
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.65001,4.5625,1.5208334,False,2673096
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.75,4.5625,1.5208334,False,2673097
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.85,4.625,1.5416666,False,2673098
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,189.95,5.8125,1.9375,False,2673099
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.05,5.6875,1.8958334,False,2673100
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.15001,5.8125,1.9375,False,2673101
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.25,5.75,1.9166666,False,2673102
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.35,6.1875,2.0625,False,2673103
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.45,5.8125,1.9375,False,2673104
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.55,5.375,1.7916666,False,2673105
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.65001,4.9375,1.6458334,False,2673106
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.75,4.625,1.5416666,False,2673107
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.85,4.5,1.5,False,2673108
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,190.95,4.0625,1.3541666,False,2673109
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.05,3.75,1.25,False,2673110
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.15001,7.375,2.4583333,False,2673111
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.25,4.0625,1.3541666,False,2673112
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.35,4.0,1.3333334,False,2673113
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.45,2.5625,0.8541667,False,2673114
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.55,2.875,0.9583333,False,2673115
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.65001,2.1875,0.7291667,False,2673116
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.75,2.25,0.75,False,2673117
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.85,2.1875,0.7291667,False,2673118
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,191.95,2.625,0.875,False,2673119
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.05,4.3125,1.4375,False,2673120
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.15001,5.875,1.9583334,False,2673121
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.25,5.1875,1.7291666,False,2673122
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.35,4.375,1.4583334,False,2673123
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.45,4.25,1.4166666,False,2673124
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.55,3.1875,1.0625,False,2673125
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.65001,2.5625,0.8541667,False,2673126
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.75,2.25,0.75,False,2673127
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.85,1.875,0.625,False,2673128
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,192.95,1.4375,0.47916666,False,2673129
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.05,1.1875,0.39583334,False,2673130
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.15001,2.75,0.9166667,False,2673131
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.25,2.6875,0.8958333,False,2673132
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.35,2.875,0.9583333,False,2673133
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.45,5.0625,1.6875,False,2673134
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.55,5.0625,1.6875,False,2673135
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.65001,5.0,1.6666666,False,2673136
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.75,5.0625,1.6875,False,2673137
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.85,5.0,1.6666666,False,2673138
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,193.95,4.4375,1.4791666,False,2673139
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.05,4.6875,1.5625,False,2673140
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.15001,4.3125,1.4375,False,2673141
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.25,4.4375,1.4791666,False,2673142
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.35,4.75,1.5833334,False,2673143
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.45,4.375,1.4583334,False,2673144
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.55,4.375,1.4583334,False,2673145
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.65001,3.9375,1.3125,False,2673146
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.75,3.5625,1.1875,False,2673147
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.85,4.5625,1.5208334,False,2673148
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,194.95,4.25,1.4166666,False,2673149
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.05,4.875,1.625,False,2673150
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.15001,4.6875,1.5625,False,2673151
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.25,5.125,1.7083334,False,2673152
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.35,3.625,1.2083334,False,2673153
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.45,3.25,1.0833334,False,2673154
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.55,1.75,0.5833333,False,2673155
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.65001,0.9375,0.3125,False,2673156
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.75,0.875,0.29166666,False,2673157
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.85,0.5625,0.1875,False,2673158
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,195.95,0.375,0.125,False,2673159
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,196.05,0.375,0.125,False,2673160
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,196.15001,0.5625,0.1875,False,2673161
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.749995,196.25,0.4375,0.14583333,False,2673162
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,185.65001,0.3125,0.104166664,False,2676656
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,185.75,0.3125,0.104166664,False,2676657
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,185.85,0.3125,0.104166664,False,2676658
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,186.65001,0.3125,0.104166664,False,2676666
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,186.75,0.5,0.16666667,False,2676667
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,186.85,0.5,0.16666667,False,2676668
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,187.15001,0.375,0.125,False,2676671
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,187.25,0.625,0.20833333,False,2676672
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.15001,1.0,0.33333334,False,2676681
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.25,1.75,0.5833333,False,2676682
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.35,0.6875,0.22916667,False,2676683
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.45,1.3125,0.4375,False,2676684
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.55,2.0,0.6666667,False,2676685
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.65001,2.1875,0.7291667,False,2676686
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.75,2.875,0.9583333,False,2676687
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.85,2.8125,0.9375,False,2676688
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,188.95,3.1875,1.0625,False,2676689
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.05,3.25,1.0833334,False,2676690
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.15001,3.6875,1.2291666,False,2676691
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.25,3.75,1.25,False,2676692
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.35,3.75,1.25,False,2676693
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.45,3.375,1.125,False,2676694
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.55,3.375,1.125,False,2676695
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.65001,3.875,1.2916666,False,2676696
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.75,4.0,1.3333334,False,2676697
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.85,4.25,1.4166666,False,2676698
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,189.95,5.375,1.7916666,False,2676699
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.05,5.625,1.875,False,2676700
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.15001,5.375,1.7916666,False,2676701
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.25,5.6875,1.8958334,False,2676702
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.35,5.75,1.9166666,False,2676703
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.45,5.5,1.8333334,False,2676704
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.55,5.3125,1.7708334,False,2676705
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.65001,4.5625,1.5208334,False,2676706
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.75,4.5,1.5,False,2676707
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.85,4.3125,1.4375,False,2676708
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,190.95,3.8125,1.2708334,False,2676709
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,191.05,3.8125,1.2708334,False,2676710
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,191.15001,3.9375,1.3125,False,2676711
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,191.25,3.6875,1.2291666,False,2676712
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,15.649997,191.35,3.75,1.25,False,2676713
