SID,TIME,YEAR,BASIN,TC_LAT,TC_LON_360,GRID_LAT,GRID_LON,PRECIP_3H_MM,PRECIP_MMHR,ROW,IS_INTERPOLATED_TIMESTEP,POT99_MM_3H
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,188.85,11.0625,3.6875,2557888,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,188.95,9.75,3.25,2557889,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.05,9.25,3.0833333,2557890,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.15001,8.9375,2.9791667,2557891,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.25,11.125,3.7083333,2557892,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.35,11.1875,3.7291667,2557893,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.45,11.75,3.9166667,2557894,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.55,11.1875,3.7291667,2557895,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.65001,14.8125,4.9375,2557896,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.75,12.75,4.25,2557897,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.85,16.5625,5.5208335,2557898,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,189.95,17.5,5.8333335,2557899,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.05,14.9375,4.9791665,2557900,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.15001,16.4375,5.4791665,2557901,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.25,14.25,4.75,2557902,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.35,12.75,4.25,2557903,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.45,12.0625,4.0208335,2557904,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.55,12.0625,4.0208335,2557905,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.65001,10.8125,3.6041667,2557906,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.75,13.6875,4.5625,2557907,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.85,11.625,3.875,2557908,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,190.95,11.6875,3.8958333,2557909,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.05,12.8125,4.2708335,2557910,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.15001,10.0625,3.3541667,2557911,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.25,9.1875,3.0625,2557912,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.35,12.0625,4.0208335,2557913,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.45,10.4375,3.4791667,2557914,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.55,9.8125,3.2708333,2557915,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.65001,10.125,3.375,2557916,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.75,9.9375,3.3125,2557917,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.85,8.625,2.875,2557918,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,191.95,8.6875,2.8958333,2557919,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.95,192.05,7.25,2.4166667,2557920,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,188.65001,8.5625,2.8541667,2561486,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,188.75,10.3125,3.4375,2561487,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,188.85,10.4375,3.4791667,2561488,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,188.95,9.375,3.125,2561489,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.05,8.9375,2.9791667,2561490,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.15001,9.375,3.125,2561491,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.25,11.75,3.9166667,2561492,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.35,12.6875,4.2291665,2561493,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.45,13.0,4.3333335,2561494,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.55,15.6875,5.2291665,2561495,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.65001,13.125,4.375,2561496,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.75,15.75,5.25,2561497,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.85,19.625,6.5416665,2561498,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,189.95,19.25,6.4166665,2561499,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.05,13.6875,4.5625,2561500,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.15001,15.375,5.125,2561501,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.25,14.3125,4.7708335,2561502,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.35,13.375,4.4583335,2561503,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.45,12.625,4.2083335,2561504,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.55,12.5,4.1666665,2561505,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.65001,15.0,5.0,2561506,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.75,16.8125,5.6041665,2561507,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.85,15.8125,5.2708335,2561508,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,190.95,13.0,4.3333335,2561509,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.05,12.9375,4.3125,2561510,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.15001,12.0,4.0,2561511,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.25,13.0,4.3333335,2561512,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.35,13.0,4.3333335,2561513,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.45,12.25,4.0833335,2561514,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.55,11.6875,3.8958333,2561515,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.65001,12.875,4.2916665,2561516,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.75,12.1875,4.0625,2561517,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.85,9.9375,3.3125,2561518,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,191.95,9.0,3.0,2561519,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.850002,192.05,7.125,2.375,2561520,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,188.65001,11.625,3.875,2565086,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,188.75,10.125,3.375,2565087,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,188.85,10.25,3.4166667,2565088,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,188.95,9.625,3.2083333,2565089,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.05,11.75,3.9166667,2565090,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.15001,11.0625,3.6875,2565091,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.25,12.1875,4.0625,2565092,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.35,17.8125,5.9375,2565093,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.45,10.0,3.3333333,2565094,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.55,12.625,4.2083335,2565095,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.65001,15.75,5.25,2565096,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.75,17.625,5.875,2565097,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.85,16.4375,5.4791665,2565098,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,189.95,19.0,6.3333335,2565099,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.05,12.8125,4.2708335,2565100,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.15001,11.75,3.9166667,2565101,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.25,14.875,4.9583335,2565102,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.35,12.8125,4.2708335,2565103,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.45,15.5625,5.1875,2565104,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.55,17.125,5.7083335,2565105,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.65001,16.8125,5.6041665,2565106,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.75,15.4375,5.1458335,2565107,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.85,13.6875,4.5625,2565108,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,190.95,13.375,4.4583335,2565109,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.05,13.875,4.625,2565110,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.15001,12.25,4.0833335,2565111,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.25,13.5625,4.5208335,2565112,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.35,14.0625,4.6875,2565113,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.45,12.75,4.25,2565114,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.55,12.0,4.0,2565115,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.65001,13.625,4.5416665,2565116,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.75,12.6875,4.2291665,2565117,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.85,11.5625,3.8541667,2565118,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,191.95,10.3125,3.4375,2565119,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,192.05,8.0625,2.6875,2565120,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,192.15001,7.5,2.5,2565121,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.749996,192.25,7.625,2.5416667,2565122,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,188.45,9.125,3.0416667,2568684,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,188.65001,12.5,4.1666665,2568686,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,188.75,10.8125,3.6041667,2568687,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,188.85,10.5,3.5,2568688,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,188.95,9.0,3.0,2568689,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.05,12.1875,4.0625,2568690,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.15001,11.5625,3.8541667,2568691,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.25,19.0,6.3333335,2568692,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.35,14.9375,4.9791665,2568693,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.45,12.375,4.125,2568694,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.55,18.375,6.125,2568695,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.65001,14.4375,4.8125,2568696,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.75,17.0,5.6666665,2568697,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.85,14.0625,4.6875,2568698,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,189.95,15.625,5.2083335,2568699,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.05,13.375,4.4583335,2568700,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.15001,12.25,4.0833335,2568701,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.25,13.8125,4.6041665,2568702,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.35,20.375,6.7916665,2568703,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.45,16.125,5.375,2568704,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.55,15.125,5.0416665,2568705,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.65001,15.8125,5.2708335,2568706,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.75,13.0,4.3333335,2568707,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.85,13.5625,4.5208335,2568708,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,190.95,12.875,4.2916665,2568709,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.05,12.75,4.25,2568710,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.15001,13.25,4.4166665,2568711,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.25,14.0,4.6666665,2568712,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.35,14.625,4.875,2568713,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.45,11.9375,3.9791667,2568714,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.55,12.125,4.0416665,2568715,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.65001,13.3125,4.4375,2568716,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.75,12.9375,4.3125,2568717,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.85,11.0,3.6666667,2568718,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,191.95,10.25,3.4166667,2568719,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,192.05,9.125,3.0416667,2568720,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,192.15001,9.5,3.1666667,2568721,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.649998,192.25,8.3125,2.7708333,2568722,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,188.45,8.0625,2.6875,2572284,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,188.65001,12.25,4.0833335,2572286,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,188.75,10.5625,3.5208333,2572287,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,188.85,10.4375,3.4791667,2572288,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,188.95,11.6875,3.8958333,2572289,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.05,10.125,3.375,2572290,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.15001,14.25,4.75,2572291,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.25,15.75,5.25,2572292,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.35,17.5625,5.8541665,2572293,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.45,17.0,5.6666665,2572294,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.55,18.75,6.25,2572295,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.65001,15.0625,5.0208335,2572296,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.75,14.1875,4.7291665,2572297,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.85,15.3125,5.1041665,2572298,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,189.95,13.0625,4.3541665,2572299,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.05,11.75,3.9166667,2572300,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.15001,11.5625,3.8541667,2572301,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.25,12.8125,4.2708335,2572302,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.35,20.5625,6.8541665,2572303,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.45,13.4375,4.4791665,2572304,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.55,13.3125,4.4375,2572305,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.65001,13.5,4.5,2572306,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.75,11.6875,3.8958333,2572307,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.85,12.25,4.0833335,2572308,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,190.95,12.375,4.125,2572309,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.05,13.125,4.375,2572310,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.15001,16.125,5.375,2572311,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.25,14.3125,4.7708335,2572312,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.35,14.5625,4.8541665,2572313,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.45,15.25,5.0833335,2572314,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.55,14.0,4.6666665,2572315,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.65001,16.4375,5.4791665,2572316,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.75,12.75,4.25,2572317,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.85,9.9375,3.3125,2572318,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,191.95,9.4375,3.1458333,2572319,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,192.05,8.3125,2.7708333,2572320,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,192.15001,7.5625,2.5208333,2572321,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.55,192.25,7.5625,2.5208333,2572322,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,188.45,7.9375,2.6458333,2575884,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,188.55,10.125,3.375,2575885,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,188.65001,13.0,4.3333335,2575886,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,188.75,11.375,3.7916667,2575887,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,188.85,12.8125,4.2708335,2575888,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,188.95,16.8125,5.6041665,2575889,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.05,10.4375,3.4791667,2575890,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.15001,11.25,3.75,2575891,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.25,16.8125,5.6041665,2575892,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.35,18.9375,6.3125,2575893,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.45,15.625,5.2083335,2575894,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.55,16.875,5.625,2575895,False,6.4047003
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.65001,11.6875,3.8958333,2575896,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.75,13.0625,4.3541665,2575897,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.85,12.875,4.2916665,2575898,False,6.6441
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,189.95,11.125,3.7083333,2575899,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.05,11.0,3.6666667,2575900,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.15001,11.0625,3.6875,2575901,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.25,12.5625,4.1875,2575902,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.35,15.9375,5.3125,2575903,False,7.3623
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.45,12.125,4.0416665,2575904,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.55,11.75,3.9166667,2575905,False,7.1229
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.65001,11.3125,3.7708333,2575906,False,6.8835
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,18.45,190.75,9.9375,3.3125,2575907,False,6.8835
