domain,year,N_t,TCP_mean,fit,fit_lower,fit_upper,trend_per_decade,p_value
EP,1995,456.0,23.103984889636777,22.027758566742676,21.59332217481437,22.92859660527327,0.21817504191396522,0.0641825017814526
EP,1996,488.0,21.840369482439627,22.049576070934073,21.621652136835507,22.94361692473559,0.21817504191396522,0.0641825017814526
EP,1997,1084.0,21.28212937855085,22.07139357512547,21.64069329457265,22.96429005790192,0.21817504191396522,0.0641825017814526
EP,1998,769.0,22.285611009812797,22.093211079316866,21.66164645056405,22.984162932584947,0.21817504191396522,0.0641825017814526
EP,1999,562.0,21.659805024938873,22.115028583508263,21.68422352904182,23.00664768410605,0.21817504191396522,0.0641825017814526
EP,2000,794.0,23.09601382768677,22.13684608769966,21.70875488779758,23.020768043219626,0.21817504191396522,0.0641825017814526
EP,2001,603.0,23.467467626290393,22.158663591891056,21.735601995236372,23.048127850851973,0.21817504191396522,0.0641825017814526
EP,2002,781.0,23.259241452967796,22.180481096082453,21.76287878641491,23.083986687872102,0.21817504191396522,0.0641825017814526
EP,2003,672.0,23.770253027848547,22.20229860027385,21.788751654998595,23.118026865242975,0.21817504191396522,0.0641825017814526
EP,2004,482.0,23.482494424364333,22.224116104465246,21.8125153503365,23.137441544005164,0.21817504191396522,0.0641825017814526
EP,2005,651.0,23.424006786412022,22.245933608656642,21.825782186561078,23.15918633825237,0.21817504191396522,0.0641825017814526
EP,2006,976.0,23.015137146247348,22.26775111284804,21.843520868926312,23.179744769143618,0.21817504191396522,0.0641825017814526
EP,2007,569.0,23.783254706300234,22.289568617039436,21.84809619758694,23.201714108002278,0.21817504191396522,0.0641825017814526
EP,2008,753.0,24.3914373459079,22.311386121230825,21.854939683999987,23.24289935373233,0.21817504191396522,0.0641825017814526
EP,2009,1218.0,23.85437131463769,22.33320362542222,21.87603992459847,23.273541513422465,0.21817504191396522,0.0641825017814526
EP,2010,411.0,22.03657191102959,22.35502112961362,21.894763713953992,23.29869995172798,0.21817504191396522,0.0641825017814526
EP,2011,614.0,23.54067482339554,22.376838633805015,21.917687073405503,23.329916814262084,0.21817504191396522,0.0641825017814526
EP,2012,685.0,24.099094650559795,22.39865613799641,21.931343512789148,23.358657263128407,0.21817504191396522,0.0641825017814526
